,year,case,rep,zones_controlled,onoffseed,tempseed,cost,cumulative_emissions,comfort_violation (%),mean_comfort_violation,std_comfort_violation,building_cost,sensing_cost,control_names,retrofit_name,installation_cost,name
417,2022,14,0,9,15,42,161.9266145924592,0.07983626945682257,31.974885844748854,1.3666098566281732,3.1313373171230023,,520,Full Control,,,
418,2022,2,0,0,5,42,1469.4094460101412,3.0695192123610457,12.83675799086758,0.0056839105182223,0.0446141480851085,16000.0,0,Manual Control,Fabric - Shallow,16000.0,Fabric - Shallow Manual Control
419,2023,5,0,0,5,15,2892.8581928570493,1.8701140002704977,0.0418569254185692,8.534908958127309e-05,0.0051648499457579,28000.0,0,Manual Control,System - ASHP,28000.0,System - ASHP Manual Control
420,2023,1,0,9,5,15,824.7464781527486,2.827183471637016,16.040715372907155,0.0774157366420219,0.3650598152729165,3800.0,520,Full Control,Fabric - Low cost,4320.0,Fabric - Low cost Full Control
421,2022,3,0,9,5,15,542.5037938108381,0.7261856664248787,25.09512937595129,0.7592987898313243,2.1364461455195296,51000.0,520,Full Control,Fabric - Deep,51520.0,Fabric - Deep Full Control
422,2022,0,0,0,15,42,1566.6829051340987,3.2676038811853845,30.8751902587519,1.7567184374031668,4.163632663333254,0.0,0,Manual Control,Baseline,0.0,Baseline Manual Control
423,2022,5,0,0,5,42,3020.5579720518185,1.5195662158742638,11.126331811263318,0.0138787255273575,0.1816277511800235,28000.0,0,Manual Control,System - ASHP,28000.0,System - ASHP Manual Control
424,2022,5,0,4,5,15,3531.6114035800406,1.776966448475756,4.299847792998477,0.0130029078832846,0.1406625495099278,28000.0,240,Partial Control,System - ASHP,28240.0,System - ASHP Partial Control
425,2023,1,0,0,5,15,1536.5460890043998,5.410271495973214,0.0019025875190258,5.964783252344117e-07,0.0001367471279481,3800.0,0,Manual Control,Fabric - Low cost,3800.0,Fabric - Low cost Manual Control
426,2022,0,0,9,10,30,1424.324178669931,2.951908865402867,11.23097412480974,0.0433675718519042,0.2600165670250774,0.0,520,Full Control,Baseline,520.0,Baseline Full Control
427,2023,2,0,4,10,15,865.7706153092698,3.0246078398378917,20.875190258751903,0.4194726486692441,1.447416987587372,16000.0,240,Partial Control,Fabric - Shallow,16240.0,Fabric - Shallow Partial Control
428,2023,4,0,9,5,42,274.6278362487608,0.5369408926290927,33.525494672754945,1.399489318023038,3.258316557993148,71000.0,520,Full Control,Fabric - Passivhaus,71520.0,Fabric - Passivhaus Full Control
429,2023,1,0,9,15,42,824.7464781527486,2.827183471637016,16.040715372907155,0.0774157366420219,0.3650598152729165,3800.0,520,Full Control,Fabric - Low cost,4320.0,Fabric - Low cost Full Control
430,2022,14,0,9,5,15,161.9266145924592,0.07983626945682257,31.974885844748854,1.3666098566281732,3.1313373171230023,,520,Full Control,,,
431,2022,0,0,1,10,30,1732.0722124798167,3.631525040661984,20.776255707762555,1.0677941098644956,2.999063120983706,0.0,60,One Zone Controlled,Baseline,60.0,Baseline One Zone Controlled
432,2022,2,0,9,15,42,1113.747554307853,2.313644126761618,20.842846270928465,0.2165023828333393,0.7844079175542551,16000.0,520,Full Control,Fabric - Shallow,16520.0,Fabric - Shallow Full Control
433,2023,14,0,4,5,30,160.0262775288508,0.10292987145684757,20.40525114155251,0.4188411846123933,1.3782331136501536,,240,Partial Control,,,
434,2023,5,0,4,15,15,2058.0992349076314,1.3608682536853058,20.783866057838654,0.6129117384348948,1.9379326713052445,28000.0,240,Partial Control,System - ASHP,28240.0,System - ASHP Partial Control
435,2022,4,0,0,10,42,524.6910603295498,0.6852182192063349,36.60578386605784,0.647042663418891,1.839800681708596,71000.0,0,Manual Control,Fabric - Passivhaus,71000.0,Fabric - Passivhaus Manual Control
436,2023,4,0,4,10,42,288.5453748633131,0.5816277254700774,35.74581430745815,1.0766707822781303,2.6137403655044302,71000.0,240,Partial Control,Fabric - Passivhaus,71240.0,Fabric - Passivhaus Partial Control
437,2023,0,0,9,15,15,864.6438924055233,2.9611804267023922,12.3382800608828,0.0371417608054066,0.2189081993906933,0.0,520,Full Control,Baseline,520.0,Baseline Full Control
438,2023,10,0,4,10,42,1324.825318666117,0.841966352888467,29.64421613394216,0.946792287342392,2.497129127295227,48000.0,240,Partial Control,System - ASHP+PV+Batt,48240.0,System - ASHP+PV+Batt Partial Control
439,2023,5,0,0,5,42,2107.8737823099973,1.3636766830123281,12.994672754946729,0.0119240862007991,0.1345037285578356,28000.0,0,Manual Control,System - ASHP,28000.0,System - ASHP Manual Control
440,2023,3,0,4,10,15,402.87316278497747,0.9901451023588796,14.84779299847793,0.3572461124809619,1.3607111878365308,51000.0,240,Partial Control,Fabric - Deep,51240.0,Fabric - Deep Partial Control
441,2022,1,0,4,5,30,1682.2684297941464,3.5304220545560048,6.464992389649924,0.0260018383551709,0.1745430490791438,3800.0,240,Partial Control,Fabric - Low cost,4040.0,Fabric - Low cost Partial Control
442,2023,10,0,9,5,30,1219.14854652609,0.7757310963240305,13.276255707762555,0.0297820387902886,0.1804454061982691,48000.0,520,Full Control,System - ASHP+PV+Batt,48520.0,System - ASHP+PV+Batt Full Control
443,2023,1,0,0,15,15,1258.0649309846779,4.436349464636371,16.303272450532724,0.6601237111971296,2.254752692777873,3800.0,0,Manual Control,Fabric - Low cost,3800.0,Fabric - Low cost Manual Control
444,2023,3,0,0,10,30,408.3944242370861,0.9848817595543602,12.36111111111111,0.1649531790006905,0.7486207466009897,51000.0,0,Manual Control,Fabric - Deep,51000.0,Fabric - Deep Manual Control
445,2023,1,0,4,5,42,953.4074299643268,3.2788351223394763,15.091324200913242,0.0292448793433218,0.1646077815317682,3800.0,240,Partial Control,Fabric - Low cost,4040.0,Fabric - Low cost Partial Control
446,2022,0,0,0,5,30,2116.7132550362267,4.454460830326962,0.0247336377473363,0.0001123786065059,0.0094274594782509,0.0,0,Manual Control,Baseline,0.0,Baseline Manual Control
447,2022,5,0,9,5,30,2502.477687616278,1.2611248380994653,11.459284627092844,0.0361612661110965,0.2379094952872463,28000.0,520,Full Control,System - ASHP,28520.0,System - ASHP Full Control
448,2023,14,0,0,5,30,246.602448721491,0.15878960138619302,2.1898782343987824,0.014031705607399,0.1512653837949955,,0,Manual Control,,,
449,2023,4,0,4,15,30,296.56439670140344,0.6139786633942308,27.69406392694064,1.001464688455174,2.7431987963875386,71000.0,240,Partial Control,Fabric - Passivhaus,71240.0,Fabric - Passivhaus Partial Control
450,2023,0,0,4,15,15,1070.8817393995384,3.734342755068727,20.858066971080667,0.641783791389816,1.9957966345421805,0.0,240,Partial Control,Baseline,240.0,Baseline Partial Control
451,2023,14,0,4,15,42,102.30858816654153,0.06777254898199271,35.12937595129376,1.085656685147545,2.6689458760700586,,240,Partial Control,,,
452,2022,4,0,0,10,15,653.4852047498782,1.017606992038785,8.926940639269407,0.2696214441718071,1.4849348075633166,71000.0,0,Manual Control,Fabric - Passivhaus,71000.0,Fabric - Passivhaus Manual Control
453,2022,4,0,0,15,42,512.7640878989191,0.6623241220418261,36.394596651445966,0.7362152467926595,2.090012205439003,71000.0,0,Manual Control,Fabric - Passivhaus,71000.0,Fabric - Passivhaus Manual Control
454,2022,4,0,0,5,42,572.91186241668,0.7748267647290786,31.149162861491632,0.1977904033110493,0.6314063480999973,71000.0,0,Manual Control,Fabric - Passivhaus,71000.0,Fabric - Passivhaus Manual Control
455,2022,0,0,4,10,15,1807.9590325123304,3.794485316524868,18.327625570776256,0.5315315610637622,1.7783216621253946,0.0,240,Partial Control,Baseline,240.0,Baseline Partial Control
