timestep,year,month,day,hour,Site Outdoor Air Drybulb Temperature(Environment),Environmental Impact Total CO2 Emissions Carbon Equivalent Mass(Site),Facility Net Purchased Electricity Rate(Whole Building),Zone Operative Temperature(Living),Zone Air Temperature(Living),Zone Operative Temperature(Bedroom),Zone Air Temperature(Bedroom),Schedule Value(Main Hot Water Loop Temp Manager-EXT),Zone Air CO2 Concentration(Living),Zone Air CO2 Concentration(Bedroom),Zone People Occupant Count(Living),Zone People Occupant Count(Bedroom),Schedule Value(Living-Thermostat Dual SP Control-HEATING-EXT),Schedule Value(Bedroom-Thermostat Dual SP Control-HEATING-EXT),Zone Ventilation Air Change Rate(Living),Zone Ventilation Air Change Rate(Bedroom),Schedule Value(Living-Ventilation-EXT),Schedule Value(Bedroom-Ventilation-EXT),Schedule Value(1 Hour Temperature Forecast Schedule),Schedule Value(0 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(0 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(1 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(1 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(2 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(2 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(3 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(3 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(4 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(4 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(5 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(5 Hour Bedroom Comfort Temperature Forecast Schedule),Living-Ventilation-EXT,Bedroom-Ventilation-EXT,Main Hot Water Loop Temp Manager-EXT,Living-Thermostat Dual SP Control-HEATING-EXT,Bedroom-Thermostat Dual SP Control-HEATING-EXT,time (seconds),reward,emissions,reward_emissions,abs_comfort,reward_comfort,abs_air_quality,reward_air_quality,done
60,2022.0,1.0,1.0,10.0,12.43,0.0,0.0,17.775959,17.648066,19.189554,19.11828,85.0,420.01672,468.39328,0.0,0.0,12.0,13.003851,0.0,0.0,0.0,0.0,12.81,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,13.003851264715196,36000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
61,2022.0,1.0,1.0,10.0,12.493333,0.0,0.0,17.794302,17.665901,19.195593,19.126545,85.0,420.01437,460.87854,0.0,0.0,12.0,12.877635,0.0,0.0,0.0,0.0,12.95,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.877634987235075,36600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
62,2022.0,1.0,1.0,10.0,12.556666,0.0,0.0,17.811363,17.683226,19.203156,19.136042,85.0,420.01236,454.54666,0.0,0.0,12.0,12.794996,0.0,0.0,0.0,0.0,13.09,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.794996045529842,37200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
63,2022.0,1.0,1.0,10.0,12.62,0.0,0.0,17.82593,17.698814,19.21071,19.145239,85.0,420.01065,449.20883,0.0,0.0,12.0,12.741902,0.0,0.0,0.0,0.0,13.23,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.74190193787217,37800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
64,2022.0,1.0,1.0,10.0,12.683333,0.0,0.0,17.833984,17.70909,19.213242,19.148846,85.0,420.00916,444.7071,0.0,0.0,12.0,12.668308,0.0,0.0,0.0,0.0,13.36,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.668308179825543,38400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
65,2022.0,1.0,1.0,10.0,12.746667,0.0,0.0,17.835752,17.713728,19.210546,19.146898,85.0,420.00787,440.90936,0.0,0.0,12.0,12.60098,0.0,0.0,0.0,0.0,13.5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.600979935377833,39000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
66,2022.0,1.0,1.0,11.0,12.81,0.0,0.0,17.832771,17.714104,19.204363,19.141289,85.0,420.0068,437.70444,0.0,0.0,12.0,12.541958,0.0,0.0,0.0,0.0,13.64,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.541958298534148,39600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
67,2022.0,1.0,1.0,11.0,12.948334,0.0,0.0,17.829268,17.716208,19.198263,19.136562,85.0,420.00586,435.0003,0.0,0.0,12.0,12.504586,0.0,0.0,0.0,0.0,13.74,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.504585795104498,40200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
68,2022.0,1.0,1.0,11.0,13.086667,0.0,0.0,17.823158,17.715889,19.19101,19.130674,85.0,420.00507,432.71725,0.0,0.0,12.0,12.465254,0.0,0.0,0.0,0.0,13.83,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.46525356173515,40800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
69,2022.0,1.0,1.0,11.0,13.225,0.0,0.0,17.815176,17.713566,19.18331,19.124386,85.0,420.00436,430.78854,0.0,0.0,12.0,12.43216,0.0,0.0,0.0,0.0,13.93,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.432160127907988,41400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
70,2022.0,1.0,1.0,11.0,13.363334,0.0,0.0,17.804966,17.70876,19.171396,19.113506,85.0,420.00375,429.15817,0.0,0.0,12.0,12.371081,0.0,0.0,0.0,0.0,14.02,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.371080979704855,42000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
71,2022.0,1.0,1.0,11.0,13.501667,0.0,0.0,17.796484,17.704958,19.161667,19.105015,85.0,420.00327,427.77933,0.0,0.0,12.0,12.308984,0.0,0.0,0.0,0.0,14.12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.308983724564317,42600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
72,2022.0,1.0,1.0,12.0,13.64,0.0,0.0,17.790707,17.703346,19.155132,19.099897,85.0,420.0028,426.61234,0.0,0.0,12.0,12.250442,0.0,0.0,0.0,0.0,14.21,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.250441510230308,43200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
73,2022.0,1.0,1.0,12.0,13.735,0.0,0.0,17.791506,17.706768,19.15271,19.09861,85.0,420.00244,425.62244,0.0,0.0,12.0,12.213496,0.0,0.0,0.0,0.0,14.23,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.213496331125505,43800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
74,2022.0,1.0,1.0,12.0,13.83,0.0,0.0,17.799501,17.717096,19.151342,19.098343,85.0,420.0021,424.78235,0.0,0.0,12.0,12.16514,0.0,0.0,0.0,0.0,14.25,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.165140230208637,44400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
75,2022.0,1.0,1.0,12.0,13.925,0.0,0.0,17.816881,17.735878,19.152617,19.100817,85.0,420.00183,424.06912,0.0,0.0,12.0,12.113996,0.0,0.0,0.0,0.0,14.28,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.113995205610996,45000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
76,2022.0,1.0,1.0,12.0,14.02,0.0,0.0,17.840794,17.760237,19.153772,19.103043,85.0,420.0016,423.46338,0.0,0.0,12.0,12.02763,0.0,0.0,0.0,0.0,14.3,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.027629751712093,45600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
77,2022.0,1.0,1.0,12.0,14.115,0.0,0.0,17.870598,17.789585,19.15586,19.106213,85.0,420.00137,422.94876,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,14.32,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.0,46200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
78,2022.0,1.0,1.0,13.0,14.21,0.0,0.0,17.905071,17.822994,19.158737,19.110167,85.0,420.0012,422.51138,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,14.34,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.0,12.0,46800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
79,2022.0,1.0,1.0,13.0,14.231667,0.0,0.0,17.93645,17.852034,19.16041,19.112457,85.0,420.00104,422.14166,0.0,0.0,12.007494,12.0,0.0,0.0,0.0,0.0,14.36,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.007493558805436,12.0,47400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
80,2022.0,1.0,1.0,13.0,14.253333,0.0,0.0,17.971542,17.884644,19.163488,19.116241,85.0,420.0009,421.8288,0.0,0.0,12.023906,12.0,0.0,0.0,0.0,0.0,14.38,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.023905954789374,12.0,48000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
81,2022.0,1.0,1.0,13.0,14.275,0.0,0.0,18.007591,17.918627,19.166912,19.120333,85.0,420.00076,421.56366,0.0,0.0,12.070257,12.0,0.0,0.0,0.0,0.0,14.41,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.07025746209547,12.0,48600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
82,2022.0,1.0,1.0,13.0,14.296667,0.0,0.0,18.040817,17.950241,19.168339,19.122295,85.0,420.00067,421.3387,0.0,0.0,12.111697,12.0,0.0,0.0,0.0,0.0,14.43,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.111697397660464,12.0,49200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
83,2022.0,1.0,1.0,13.0,14.318334,0.0,0.0,18.071571,17.980078,19.168707,19.123146,85.0,420.00058,421.14764,0.0,0.0,12.1508875,12.0,0.0,0.0,0.0,0.0,14.45,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.150887850206342,12.0,49800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
84,2022.0,1.0,1.0,14.0,14.34,0.0,0.0,18.0947,18.003334,19.16663,19.121428,85.0,420.00052,420.98514,0.0,0.0,12.187582,12.0,0.0,0.0,0.0,0.0,14.47,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.187581788282836,12.0,50400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
85,2022.0,1.0,1.0,14.0,14.361667,0.0,0.0,18.118225,18.027012,19.16409,19.118979,85.0,420.00046,420.84573,0.0,0.0,12.245644,12.0,0.0,0.0,0.0,0.0,14.44,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.245644013863055,12.0,51000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
86,2022.0,1.0,1.0,14.0,14.383333,0.0,0.0,18.140984,18.050781,19.160849,19.115805,85.0,420.0004,420.72617,0.0,0.0,12.312397,12.0,0.0,0.0,0.0,0.0,14.4,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.312397028785202,12.0,51600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
87,2022.0,1.0,1.0,14.0,14.405,0.0,0.0,18.140965,18.055605,19.157354,19.112373,85.0,420.00034,420.62357,0.0,0.0,12.400843,12.0,0.0,0.0,0.0,0.0,14.37,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.4008423271589,12.0,52200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
88,2022.0,1.0,1.0,14.0,14.426666,0.0,0.0,18.117844,18.03764,19.152151,19.107237,85.0,420.0003,420.53555,0.0,0.0,12.464716,12.0,0.0,0.0,0.0,0.0,14.33,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.464716206770392,12.0,52800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
89,2022.0,1.0,1.0,14.0,14.448334,0.0,0.0,18.086916,18.011372,19.146975,19.102184,85.0,420.00024,420.46002,0.0,0.0,12.512908,12.0,0.0,0.0,0.0,0.0,14.29,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.512907672207803,12.0,53400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
90,2022.0,1.0,1.0,15.0,14.47,0.0,0.0,18.048683,17.977448,19.142487,19.097887,85.0,420.0002,420.39517,0.0,0.0,12.548606,12.0,0.0,0.0,0.0,0.0,14.26,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,12.54860574332997,12.0,54000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
91,2022.0,1.0,1.0,15.0,14.435,0.0,0.0,17.995228,17.926584,19.133003,19.087822,85.0,420.00018,420.3394,0.0,0.0,12.590901,12.0,0.0,0.0,0.0,0.0,14.19,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,20.0,12.0,0.0,0.0,85.0,12.590901262592523,12.0,54600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
92,2022.0,1.0,1.0,15.0,14.4,0.0,0.0,17.944445,17.876982,19.105652,19.05874,85.0,420.00018,420.29135,0.0,0.0,12.139231,12.0,0.0,0.0,0.0,0.0,14.12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,12.139231062959876,12.0,55200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
93,2022.0,1.0,1.0,15.0,14.365,0.0,0.0,17.909292,17.841696,18.988522,18.861105,85.0,420.00015,420.17828,0.0,0.0,12.0,12.0,0.0,2.0311527,0.0,1.0,14.04,12.0,12.0,12.0,12.0,12.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,1.0,85.0,12.0,12.0,55800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
94,2022.0,1.0,1.0,15.0,14.33,0.0,0.0,17.875462,17.807985,19.012827,18.963263,85.0,420.00012,420.1531,0.0,0.0,12.269288,12.0,0.0,0.0,0.0,0.0,13.97,12.0,12.0,12.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,12.26928797364235,12.0,56400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
95,2022.0,1.0,1.0,15.0,14.295,0.0,0.0,17.828995,17.762247,18.978514,18.927395,85.0,420.00012,420.13138,0.0,0.0,12.095999,12.0,0.0,0.0,0.0,0.0,13.9,12.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,12.095999225974083,12.0,57000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
96,2022.0,1.0,1.0,16.0,14.26,0.0,0.0,17.644028,17.425539,18.947721,18.896885,85.0,420.0001,420.11722,0.0,0.0,12.0,12.0,2.0154622,0.0,1.0,0.0,13.83,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,1.0,0.0,85.0,12.0,12.0,57600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
97,2022.0,1.0,1.0,16.0,14.1883335,0.0,0.0,17.617783,17.439615,18.916513,18.864779,85.0,448.13477,420.09668,2.0,0.0,12.7080965,12.0,2.022639,0.0,1.0,0.0,13.73,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,1.0,0.0,85.0,12.708096623420715,12.0,58200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
98,2022.0,1.0,1.0,16.0,14.116667,0.15405883,0.0,20.249352,21.931005,18.886148,18.833853,85.0,458.0441,420.0889,2.0,0.0,20.0,12.0,2.0426104,0.0,1.0,0.0,13.64,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,1.0,0.0,85.0,20,12.0,58800,-4.621764712212036,0.1540588237404012,-4.621764712212036,0.0,-0.0,0.0,-0.0,False
99,2022.0,1.0,1.0,16.0,14.045,0.12407815,0.0,20.783714,22.510342,18.851522,18.797955,81.82668,472.56857,420.07382,2.0,0.0,20.675644,12.0,2.052529,0.0,1.0,0.0,13.54,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,1.0,0.0,81.82668596506119,20.675643503665924,12.0,59400,-3.722344303028463,0.1240781434342821,-3.722344303028463,0.0,-0.0,0.0,-0.0,False
100,2022.0,1.0,1.0,16.0,13.973333,0.054998767,0.0,19.92218,20.798079,18.821144,18.767319,80.830956,489.44482,420.0649,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.45,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,80.83095446228981,20,12.0,60000,-1.72778319611369,0.05499876693048403,-1.6499630079145209,0.07782018819916914,-0.07782018819916914,0.0,-0.0,False
101,2022.0,1.0,1.0,16.0,13.901667,0.108194694,0.0,20.072636,21.039513,18.79311,18.738947,85.0,520.6715,420.052,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.36,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,60600,-3.245840906047791,0.1081946968682597,-3.245840906047791,0.0,-0.0,0.0,-0.0,False
102,2022.0,1.0,1.0,17.0,13.83,0.06635205,0.0,20.066092,20.915234,18.767273,18.71263,85.0,522.2684,420.04446,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.26,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,61200,-1.9905614410572379,0.06635204803524127,-1.9905614410572379,0.0,-0.0,0.0,-0.0,False
103,2022.0,1.0,1.0,17.0,13.735,0.061547097,0.0,20.063246,20.874813,18.741978,18.686773,85.0,523.6866,420.03806,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.2,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,61800,-1.8464128990695126,0.06154709663565042,-1.8464128990695126,0.0,-0.0,0.0,-0.0,False
104,2022.0,1.0,1.0,17.0,13.64,0.057100516,0.0,20.058372,20.827942,18.717539,18.661749,85.0,541.26117,420.03256,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.14,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,62400,-1.7130154385623098,0.05710051461874366,-1.7130154385623098,0.0,-0.0,0.0,-0.0,False
105,2022.0,1.0,1.0,17.0,13.545,0.055078022,0.0,20.056334,20.798822,18.69378,18.63738,85.0,556.3002,420.02786,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.09,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,63000,-1.652340675883239,0.0550780225294413,-1.652340675883239,0.0,-0.0,0.0,-0.0,False
106,2022.0,1.0,1.0,17.0,13.45,0.05361194,0.0,20.054867,20.774534,18.67054,18.613504,85.0,569.1682,420.02383,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.03,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,63600,-1.6083583024140977,0.05361194341380326,-1.6083583024140977,0.0,-0.0,0.0,-0.0,False
107,2022.0,1.0,1.0,17.0,13.355,0.052424755,0.0,20.05361,20.754452,18.647713,18.590021,85.0,580.1812,420.02042,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.97,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,64200,-1.572742700023339,0.05242475666744463,-1.572742700023339,0.0,-0.0,0.0,-0.0,False
108,2022.0,1.0,1.0,18.0,13.26,0.051470444,0.0,20.052376,20.737461,18.625198,18.566807,85.0,589.6083,420.0175,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.91,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,64800,-1.5441132941165512,0.05147044313721837,-1.5441132941165512,0.0,-0.0,0.0,-0.0,False
109,2022.0,1.0,1.0,18.0,13.201667,0.050602518,0.0,20.051434,20.722172,18.604519,18.545698,85.0,597.5902,420.01495,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.93,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,65400,-1.5180754897220745,0.05060251632406915,-1.5180754897220745,0.0,-0.0,0.0,-0.0,False
110,2022.0,1.0,1.0,18.0,13.143333,0.049886152,0.0,20.050896,20.709599,18.584574,18.52534,85.0,604.3292,420.0128,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.94,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,66000,-1.4965846062360117,0.04988615354120039,-1.4965846062360117,0.0,-0.0,0.0,-0.0,False
111,2022.0,1.0,1.0,18.0,13.085,0.049260866,0.0,20.05022,20.697947,18.565231,18.50555,85.0,609.9988,420.01096,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.96,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,66600,-1.477825943111595,0.0492608647703865,-1.477825943111595,0.0,-0.0,0.0,-0.0,False
112,2022.0,1.0,1.0,18.0,13.026667,0.04872349,0.0,20.049623,20.687643,18.546406,18.486279,85.0,614.7497,420.00934,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.97,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,67200,-1.461704681848295,0.04872348939494317,-1.461704681848295,0.0,-0.0,0.0,-0.0,False
113,2022.0,1.0,1.0,18.0,12.968333,0.04825462,0.0,20.0491,20.678362,18.528053,18.467472,85.0,618.71136,420.008,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.98,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,67800,-1.447638602033689,0.04825462006778963,-1.447638602033689,0.0,-0.0,0.0,-0.0,False
114,2022.0,1.0,1.0,19.0,12.91,0.04784568,0.0,20.048683,20.670034,18.51012,18.449083,85.0,621.9956,420.0068,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,13.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,68400,-1.4353703967380538,0.04784567989126846,-1.4353703967380538,0.0,-0.0,0.0,-0.0,False
115,2022.0,1.0,1.0,19.0,12.925,0.04718058,0.0,20.048307,20.660418,18.496214,18.43585,85.0,624.852,420.00583,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.95,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,69000,-1.4154174828123827,0.04718058276041276,-1.4154174828123827,0.0,-0.0,0.0,-0.0,False
116,2022.0,1.0,1.0,19.0,12.94,0.046540774,0.0,20.047634,20.651205,18.48414,18.424467,85.0,627.3464,420.00497,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.89,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,69600,-1.3962232370019372,0.04654077456673124,-1.3962232370019372,0.0,-0.0,0.0,-0.0,False
117,2022.0,1.0,1.0,19.0,12.955,0.045946848,0.0,20.046993,20.64267,18.473396,18.414425,85.0,629.5332,420.00424,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.84,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,70200,-1.378405418010665,0.04594684726702217,-1.378405418010665,0.0,-0.0,0.0,-0.0,False
118,2022.0,1.0,1.0,19.0,12.97,0.045390356,0.0,20.046429,20.634739,18.463877,18.40562,85.0,631.4584,420.00363,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.79,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,70800,-1.3617107204734853,0.04539035734911617,-1.3617107204734853,0.0,-0.0,0.0,-0.0,False
119,2022.0,1.0,1.0,19.0,12.985,0.04486388,0.0,20.045902,20.62727,18.455517,18.397982,85.0,633.1608,420.0031,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12.73,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,71400,-1.3459163859595324,0.04486387953198442,-1.3459163859595324,0.0,-0.0,0.0,-0.0,False
