,episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds),year,case,rep,zones_controlled,onoffseed,tempseed,filename
10,0,165925.13326834817,165925.13326834817,0.0,-515004.2793607316,-9.79840714156643,3486.443067010322,0.0663326306508813,-17.65067306761463,-0.0003358195028084,-104593.29201030968,-1.98997891952644,-379243.2771608284,-7.215435258006628,0.045662100456621,0.0003358195028084,0.0224551548596567,37924327.71608283,721.5435258006628,808.688867614095,17.65067306761463,52560,31536000,2022,2,0,0,5,30,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_2_rep_0_zone_0_onoffseed_5_tempseed_30_paper2_final_runs_v2-res1_progress.csv
11,0,279438.37843330414,0.0,279438.37843330414,-568186.1305458229,-10.810238404600891,1418.2835534681326,0.0269840858726813,-40505.0307751248,-0.7706436601051141,-42548.50660404398,-0.809522576180441,-299072.562374412,-5.690117244566439,22.005327245053277,0.7706436601051141,2.201534957064136,29907256.23744121,569.011724456644,631.5683720525094,40505.0307751248,52560,31536000,2022,5,0,4,10,30,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_5_rep_0_zone_4_onoffseed_10_tempseed_30_paper2_final_runs_v2-res1_progress.csv
12,0,17717.46896731035,0.0,17717.46896731035,-113767.56876621777,-2.164527564045239,88.24995151498759,0.0016790325630705,-56896.28231472743,-1.0825015661097304,-2647.4985454496277,-0.0503709768921162,-42376.62508933376,-0.8062523799340516,33.33713850837138,1.0825015661097304,2.675078387523547,4237662.5089333765,80.62523799340518,120.18116628324395,56896.28231472743,52560,31536000,2022,14,0,4,15,42,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_14_rep_0_zone_4_onoffseed_15_tempseed_42_paper2_final_runs_v2-res1_progress.csv
13,0,177807.96200830492,0.0,177807.96200830492,-444280.9649663612,-8.45283418885771,1132.5225844710417,0.0215472333422953,-1675.7427687559448,-0.0318824727693292,-33975.677534131246,-0.6464170002688593,-297140.528478611,-5.65335860880158,13.131659056316591,0.0318824727693292,0.2059401250908944,29714052.847861096,565.3358608801578,628.7911010866034,1675.7427687559448,52560,31536000,2023,5,0,9,10,15,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_5_rep_0_zone_9_onoffseed_10_tempseed_15_paper2_final_runs_v2-res1_progress.csv
14,0,16192.66145924592,0.0,16192.66145924592,-127494.33565452127,-2.4256913176278783,79.83626945682256,0.0015189548983413,-71829.01406437678,-1.3666098566281732,-2395.088083704677,-0.0455686469502411,-42418.1052503354,-0.8070415763001408,31.974885844748854,1.3666098566281732,3.1313373171230023,4241810.525033539,80.70415763001407,120.29785773605474,71829.01406437678,52560,31536000,2022,14,0,9,15,30,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_14_rep_0_zone_9_onoffseed_15_tempseed_30_paper2_final_runs_v2-res1_progress.csv
15,0,18828.49880946877,0.0,18828.49880946877,-70891.41663978805,-1.34877124504924,121.97904455413466,0.0023207580775139,-13795.53243802473,-0.2624720783490245,-3659.37133662404,-0.0696227423254193,-41692.289325736914,-0.7932322931076278,13.257229832572298,0.2624720783490245,1.1264491635758904,4169228.932573692,79.32322931076277,118.18360868491204,13795.53243802473,52560,31536000,2023,14,0,0,10,30,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_14_rep_0_zone_0_onoffseed_10_tempseed_30_paper2_final_runs_v2-res1_progress.csv
16,0,250247.76876162784,0.0,250247.76876162784,-507543.0375754904,-9.65645048659609,1261.1248380994653,0.0239940037690157,-1900.636146799237,-0.0361612661110965,-37833.74514298397,-0.7198201130704711,-300914.70180480345,-5.725165559452121,11.459284627092844,0.0361612661110965,0.2379094952872463,30091470.180480342,572.516555945212,636.5491422296992,1900.636146799237,52560,31536000,2022,5,0,9,10,42,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_5_rep_0_zone_9_onoffseed_10_tempseed_42_paper2_final_runs_v2-res1_progress.csv
17,0,195581.0863252293,195581.0863252293,0.0,-492481.3789299561,-9.369889249047873,4121.05230265899,0.0784066267629183,-1054.1372705440906,-0.0200558841427718,-123631.56907976967,-2.352198802887551,-331422.35493674193,-6.305600360288088,5.631659056316591,0.0200558841427718,0.1506318915946987,33142235.4936742,630.5600360288089,697.3077524575391,1054.1372705440906,52560,31536000,2022,1,0,4,5,15,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_1_rep_0_zone_4_onoffseed_5_tempseed_15_paper2_final_runs_v2-res1_progress.csv
18,0,131368.28167076127,0.0,131368.28167076127,-455931.656847846,-8.674498798475,854.2087205259438,0.0162520685031572,-50670.845355223166,-0.9640571795133784,-25626.26161577832,-0.4875620550947168,-297788.42025777313,-5.6656853169287125,26.1910197869102,0.9640571795133784,2.508243968477426,29778842.02577731,566.5685316928711,632.1670026493366,50670.845355223166,52560,31536000,2023,10,0,4,15,30,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_10_rep_0_zone_4_onoffseed_15_tempseed_30_paper2_final_runs_v2-res1_progress.csv
19,0,39837.75661533133,25381.50969002653,14456.246925304797,-79483.32225326824,-1.5122397688977975,952.396174545885,0.0181201707485898,-11069.304272597336,-0.2106032015334348,-28571.885236376547,-0.5436051224576969,-35822.74929366836,-0.681559157033264,13.409436834094368,0.2106032015334348,0.964580579395851,3582274.929366836,68.1559157033264,102.26071975337032,11069.304272597336,52560,31536000,2023,3,0,0,15,30,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_3_rep_0_zone_0_onoffseed_15_tempseed_30_paper2_final_runs_v2-res1_progress.csv
20,0,76658.50607082184,52679.85577480952,23978.650296012293,-105638.72836386097,-2.009869261108466,1237.9126670968533,0.023552371900625,-914.0636753097212,-0.0173908614023919,-37137.3800129056,-0.7065711570187518,-42010.340872011904,-0.7992835021311245,1.0502283105022832,0.0173908614023919,0.2403424302587917,4201034.087201191,79.92835021311247,118.34975550952775,914.0636753097212,52560,31536000,2022,4,0,0,5,15,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_4_rep_0_zone_0_onoffseed_5_tempseed_15_paper2_final_runs_v2-res1_progress.csv
21,0,201450.7431407089,0.0,201450.7431407089,-527596.8424735259,-10.037991675675912,1020.9094949747698,0.01942369663194,-72619.21794320436,-1.381644177001605,-30627.28484924309,-0.5827108989582018,-290170.7715669076,-5.520752883693067,28.60540334855403,1.381644177001605,3.5448963607817685,29017077.156690765,552.0752883693068,630.6178946811178,72619.21794320436,52560,31536000,2022,10,0,0,10,42,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_10_rep_0_zone_0_onoffseed_10_tempseed_42_paper2_final_runs_v2-res1_progress.csv
22,0,86464.38924055232,86464.38924055232,0.0,-370322.0397949705,-7.045700909341143,2961.180426702392,0.0563390492142768,-1952.170947932172,-0.0371417608054066,-88835.41280107175,-1.6901714764283058,-297633.35200934246,-5.662735007788099,12.3382800608828,0.0371417608054066,0.2189081993906933,29763335.20093425,566.2735007788099,629.8419070257769,1952.170947932172,52560,31536000,2023,0,0,9,5,15,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_0_rep_0_zone_9_onoffseed_5_tempseed_15_paper2_final_runs_v2-res1_progress.csv
23,0,121914.854652609,0.0,121914.854652609,-398575.7931684146,-7.5832532946806435,775.7310963240304,0.0147589630198635,-1565.343958817569,-0.0297820387902886,-23271.93288972091,-0.4427688905959077,-297271.9066182976,-5.655858192889984,13.276255707762555,0.0297820387902886,0.1804454061982691,29727190.66182976,565.5858192889986,628.8580511446348,1565.343958817569,52560,31536000,2023,10,0,9,15,42,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_10_rep_0_zone_9_onoffseed_15_tempseed_42_paper2_final_runs_v2-res1_progress.csv
24,0,167460.69710779702,167460.69710779702,0.0,-541559.4422551523,-10.303642356452668,3524.5351026609574,0.0670573649669132,-67910.4863450888,-1.2920564373114307,-105736.05307982874,-2.011720949007396,-336649.3596061748,-6.405048698747618,23.559741248097414,1.2920564373114307,3.4079937530185918,33664935.96061748,640.5048698747619,718.5582935377922,67910.4863450888,52560,31536000,2022,1,0,0,15,30,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_1_rep_0_zone_0_onoffseed_15_tempseed_30_paper2_final_runs_v2-res1_progress.csv
