filename,year,case,rep,zones_controlled,onoffseed,tempseed,comforttemp,setbacktemp,Percent at 15,Percent at 16,Percent at 17,Percent at 18,Percent at 19,Percent at 20,Percent at 21,Percent at 22,Percent at 23,Percent at 24,Percent at 25 or above,Percent at 15 or below
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_8_rep_0_zone_0_onoffseed_10_tempseed_15_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2023,8,0,0,10,15,20,17,0.0,0.0,0.16499948437661133,0.494998453129834,1.5159327627101165,3.1040527998350007,5.764669485407858,30.143343302052184,16.304011549963906,7.899350314530267,34.60864184799423,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_9_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,9,0,0,5,15,20,13,0.0,0.0,0.0,0.0,0.0,0.020624935547076416,0.45374858203568114,28.586160668247913,19.90306280292874,10.281530370217592,40.754872641023,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_9_rep_0_zone_0_onoffseed_10_tempseed_42_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2022,9,0,0,10,42,20,15,0.09281220996184388,0.32999896875322265,1.0621841806744354,2.3512426523667114,15.375889450345467,16.72682272867897,9.013096834072394,6.517479632876147,6.868103537176447,6.300917809631845,35.34082705991543,0.020624935547076416
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_8_rep_0_zone_0_onoffseed_10_tempseed_30_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2023,8,0,0,10,30,20,17,0.0,0.020624935547076416,0.7940600185624419,2.0934309580282564,3.980612560585748,26.492729710219653,14.654016706197792,7.342477054759204,5.527482726616479,5.960606373105084,33.133958956378265,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_9_rep_0_zone_0_onoffseed_5_tempseed_30_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,9,0,0,5,30,20,13,0.0,0.0,0.0,0.0,0.1546870166030731,18.758378880065997,21.676807259977313,11.684025987418789,7.424976796947509,6.404042487367227,33.89708157162009,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_1_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_19_setbacktemp_15_paper2_final_runs_v4-res1,2022,1,0,9,5,42,19,15,0.0,0.0,0.0,22.2130555842013,32.91739713313396,5.7131071465401675,4.733422708054038,5.06342167680726,4.692172836959885,4.929359595751263,19.73806331855213,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_5_rep_0_zone_0_onoffseed_15_tempseed_15_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,5,0,0,15,15,20,13,0.9796844384861298,1.4334330205218109,2.774053831081778,4.908734660204187,6.084355986387543,5.3006084355986385,4.599360626998041,15.47901412808085,30.524904609673094,7.373414458079819,19.542126430854903,1.000309374033206
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_3_rep_0_zone_0_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,3,0,0,5,42,20,13,0.0,0.0,0.0,0.5774981953181396,23.450551717025885,15.860575435701762,8.528410848716097,6.208105599670001,6.476229761781995,5.970918840878622,32.9277096009075,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_2_rep_0_zone_0_onoffseed_10_tempseed_10_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2023,2,0,0,10,10,20,15,0.546560791997525,1.639682375992575,2.382180055687326,3.650613591832526,4.764360111374652,3.6609260596060635,8.074662266680416,42.40486748478911,7.744663297927194,5.589357533257709,19.50087655976075,0.04124987109415283
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_4_rep_0_zone_0_onoffseed_15_tempseed_30_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,4,0,0,15,30,20,13,0.1237496132824585,0.38156130762091367,1.0518717129008972,2.485304733422708,4.568423223677426,20.923997112509024,14.354955140765185,8.249974218830566,7.218727441476745,6.754666391667525,33.73208208724348,0.1546870166030731
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_3_rep_0_zone_0_onoffseed_15_tempseed_42_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2022,3,0,0,15,42,20,17,0.020624935547076416,0.6496854697329071,2.8049912344023924,5.207796225636795,22.584304424048675,11.446839228627411,7.13622769928844,6.33185521295246,5.98123130865216,5.651232339898938,32.18521192121275,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_3_rep_0_zone_0_onoffseed_10_tempseed_42_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2023,3,0,0,10,42,20,17,0.0,0.1340620810559967,1.5674951015778076,4.3209239971125095,26.57522945240796,12.560585748169537,7.259977312570898,5.785294420954934,5.372795710013406,5.372795710013406,31.050840466123542,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_4_rep_0_zone_0_onoffseed_15_tempseed_10_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2022,4,0,0,15,10,20,13,0.1340620810559967,0.22687429101784057,0.45374858203568114,1.4334330205218109,3.444364236361761,5.362483242239868,23.58461379808188,13.189646282355369,9.054346705166546,7.239352377023822,35.773950706404044,0.10312467773538209
